file,subset,adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,words_before_main_verb,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,apposition_per_clause,clauses_per_sentence,prepositions_per_clause,adjunct_per_clause,prepositions_per_sentence,relative_clauses,aux_plus_PCP_per_sentence,coordinate_conjunctions_per_clauses,ratio_coordinate_conjunctions,first_person_possessive_pronouns,first_person_pronouns,gerund_verbs,infinitive_verbs,inflected_verbs,non-inflected_verbs,participle_verbs,passive_ratio,second_person_possessive_pronouns,second_person_pronouns,sentences_with_five_clauses,sentences_with_four_clauses,sentences_with_one_clause,sentences_with_seven_more_clauses,sentences_with_six_clauses,sentences_with_three_clauses,sentences_with_two_clauses,sentences_with_zero_clause,simple_word_ratio,ratio_subordinate_conjunctions,third_person_possessive_pronouns,third_person_pronouns,negative_words,positive_words,adjective_diversity_ratio,adjectives_max,adjectives_min,adjectives_standard_deviation,adverbs_diversity_ratio,adverbs_max,adverbs_min,adverbs_standard_deviation,concretude_mean,concretude_std,concretude_1_25_ratio,concretude_25_4_ratio,concretude_4_55_ratio,concretude_55_7_ratio,content_word_diversity,content_word_max,content_word_min,content_word_standard_deviation,content_words_ambiguity,dalechall_adapted,verbal_time_moods_diversity,easy_conjunctions_ratio,familiaridade_mean,familiaridade_std,familiaridade_1_25_ratio,familiaridade_25_4_ratio,familiaridade_4_55_ratio,familiaridade_55_7_ratio,function_word_diversity,gunning_fox,hard_conjunctions_ratio,idade_aquisicao_mean,idade_aquisicao_std,idade_aquisicao_1_25_ratio,idade_aquisicao_25_4_ratio,idade_aquisicao_4_55_ratio,idade_aquisicao_55_7_ratio,imageabilidade_mean,imageabilidade_std,imageabilidade_1_25_ratio,imageabilidade_25_4_ratio,imageabilidade_4_55_ratio,imageabilidade_55_7_ratio,indefinite_pronouns_diversity,medium_long_sentence_ratio,max_noun_phrase,mean_noun_phrase,medium_short_sentence_ratio,min_noun_phrase,named_entity_ratio_sentence,named_entity_ratio_text,noun_diversity,nouns_max,nouns_min,nouns_standard_deviation,subtitles,postponed_subject_ratio,preposition_diversity,pronoun_diversity,pronouns_max,pronouns_min,pronouns_standard_deviation,dialog_pronoun_ratio,punctuation_diversity,punctuation_ratio,abstract_nouns_ratio,adverbs_before_main_verb_ratio,subjunctive_future_ratio,indefinite_pronoun_ratio,indicative_condition_ratio,indicative_future_ratio,indicative_imperfect_ratio,indicative_pluperfect_ratio,indicative_present_ratio,indicative_preterite_perfect_ratio,infinite_subordinate_clauses,oblique_pronouns_ratio,relative_pronouns_ratio,subjunctive_imperfect_ratio,subjunctive_present_ratio,subordinate_clauses,temporal_adjunct_ratio,demonstrative_pronoun_ratio,coreference_pronoun_ratio,non_svo_ratio,relative_pronouns_diversity_ratio,sentence_length_max,sentence_length_min,sentence_length_standard_deviation,short_sentence_ratio,std_noun_phrase,verb_diversity,verbs_max,verbs_min,verbs_standard_deviation,long_sentence_ratio,ratio_function_to_content_words
1628.txt,fake_true_human,0.0367,0.01835,0.6055,62.70104,0.3945,4.0,2.59091,13.625,0.36697,2,8,109,0.01835,0.18349,0.01835,0.00917,0.0,0.00917,0.0,122855.87879,3.92715,3.97864,5511.125,2.14987,1.16663,1.97412,1.147,4.63476,4.70162,0.75,10.67746,458.42096,0.0,0.608,0.04587,0.0,0.00917,0.0,0.02752,0.0,0.01835,0.0,0.0,2.0,1.0,0.52,14.64706,2.13815,6.125,30.625,0.6742,1.53488,4.88889,0.0,0.0,1.28571,1.03571,2.57143,1.64286,2.28571,0.68404,0.27628,0.6175,0.25379,0.94358,0.0,0.75395,0.21589,0.79673,0.17407,0.0,1.77778,1.0625,0.5,1.88889,0.0,0.0,0.125,0.4,0,0,0.15,0.3,0.45,0.55,0.1,0.0,0,0,0.0,0.11111,0.44444,0.0,0.0,0.22222,0.11111,0.11111,0.66667,0.6,0,0,0.12121,0.13636,1.0,0.08333,0.0,0.03231,1.0,0.08333,0.0,0.02756,4.27292,0.5971,0.0,0.40909,0.59091,0.0,0.63636,0.7,0.4,0.09083,5.84783,11.12083,4,0.05505,4.55326,1.04652,0.09091,0.11364,0.47727,0.31818,0.53488,5.57477,0.00917,4.96846,1.46135,0.02273,0.27273,0.34091,0.34091,4.29461,0.47397,0.0,0.29545,0.70455,0.0,0,0.125,22,6.4375,0.25,1,0.0,0.0,0.6,0.55556,0.0,0.15899,0.0,0.25,0.38889,1.0,0.06667,0.0,0.02348,0,0.4,0.25203,0.01835,0.1875,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.3125,0.0,0,0.0,0.1,0.5,0.36364,0.0,0.0,0.25,0,30,1,9.98671,0.375,6.55555,0.65,1.0,0.0,0.29503,0.25,0.65152
1629.txt,fake_true_human,0.08784,0.03378,0.60135,26.15451,0.39865,2.5,2.86517,29.6,0.31757,2,5,148,0.03378,0.16216,0.0473,0.0473,0.0,0.0,0.0,198440.67416,3.67328,3.93371,27.2,0.536,0.0,0.5394,0.0,4.87769,5.08963,0.2,10.56174,981.78506,0.0,0.74755,0.09459,0.0,0.06081,0.0,0.04054,0.0,0.02703,0.0,0.0,3.57143,4.0,1.41379,11.73684,3.77582,7.7,98.8,0.55335,1.50847,32.66667,0.0,0.0,2.0,2.1,3.25,3.5,3.0,0.90141,0.03747,0.8665,0.03018,0.83639,0.0,0.9097,0.04606,0.91758,0.04389,0.05,6.66667,1.25,0.7,8.33333,0.1,0.0,0.35,0.875,0,0,0.07407,0.37037,0.48148,0.51852,0.07407,0.0,0,0,0.0,0.0,0.33333,0.66667,0.0,0.0,0.0,0.0,0.49438,0.125,0,0,0.32584,0.30337,0.84615,0.13333,0.04545,0.03337,1.0,0.04545,0.0,0.01689,4.15648,0.48808,0.0,0.4898,0.4898,0.02041,0.78652,0.8,0.49275,0.11273,5.18966,12.78628,5,0.06757,4.84553,0.89167,0.0,0.2449,0.5102,0.2449,0.42373,11.97784,0.01351,4.48856,1.82006,0.22449,0.20408,0.32653,0.10204,4.38813,0.42208,0.0,0.16327,0.81633,0.02041,1.0,0.0,51,8.24167,0.2,1,0.0,0.0,0.74468,0.4,0.28333,0.04593,0.0,0.26316,0.51852,0.8,0.04651,0.0,0.02098,0,0.17391,0.23636,0.03378,0.15,0.0,0.2,0.0,0.23077,0.0,0.0,0.46154,0.07692,0.35,0.0,0.4,0.0,0.07692,0.5,0.33333,3.25,0.0,0.35,1.0,60,10,19.08507,0.2,11.05039,0.83333,0.3,0.11628,0.0702,0.6,0.66292
163.txt,fake_true_human,0.03488,0.09302,0.66279,24.18535,0.33721,1.0,2.50877,43.0,0.2907,2,2,86,0.11628,0.24419,0.05814,0.02326,0.01163,0.0,0.02326,488823.49123,4.40702,4.45158,0.0,0.0,0.0,0.0,0.0,5.15353,5.16484,0.85,9.4184,687.82167,0.05814,0.74419,0.09302,0.0,0.02326,0.0,0.06977,0.0,0.05814,0.0,0.0,10.0,2.42857,1.52632,11.35,2.0773,7.0,131.5,0.58127,1.96552,1.0,2.0,2.0,9.0,9.0,10.0,10.0,10.0,0.8381,0.0,0.8381,0,0.8381,0.0,0.8381,0.0,0.8381,0.0,0.0,15.0,0.86667,0.86667,13.0,0.06667,0.0,0.13333,0.4,0,0.4,0.0,0.36842,0.63158,0.36842,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.77193,0.6,0,0.6,0.21053,0.63158,1.0,0.04167,0.0,0.02083,0.875,0.09722,0.0,0.04861,4.03417,0.86521,0.0,0.63158,0.21053,0.15789,0.77193,0.71429,0.64384,0.03523,6.02128,11.09383,4,0.0814,5.37083,0.467,0.0,0.02632,0.55263,0.42105,0.68966,17.31628,0.01163,3.54443,1.34528,0.23684,0.39474,0.26316,0.10526,4.50603,0.75207,0.0,0.23684,0.60526,0.15789,1.0,0.5,52,18.625,0.0,1,0.0,0.0,0.64,0.5,0.25,0.125,0.0,0.29412,0.66667,0.8,0.13889,0.0,0.06944,0.8,1.0,0.03448,0.04651,0.06667,0.16667,0.3,0.0,0.08333,0.0,0.0,0.66667,0.0,0.2,0.0,0.1,0.0,0.08333,0.46667,0.06667,4.0,2.0,0.33333,1.0,72,14,29.0,0.0,18.3068,0.85714,0.23611,0.21429,0.01091,0.5,0.50877
1630.txt,fake_true_human,0.04167,0.01042,0.54167,77.495,0.45833,3.0,2.42308,16.0,0.28125,2,6,96,0.08333,0.20833,0.11458,0.11458,0.0,0.0,0.0,73891.17308,3.76387,3.8255,271.83333,1.31867,1.31867,1.14,1.14,5.23389,5.28543,0.22222,10.20268,743.35171,0.0,0.625,0.15625,0.0,0.11458,0.0,0.04167,0.0,0.02083,0.0,0.0,2.0,5.0,1.42857,8.66667,2.12315,7.08333,29.0,0.63418,1.18182,3.0,0.0,0.0,1.0,0.8,1.0,0.93333,1.0,0.7748,0.07993,0.76769,0.07792,0.83219,0.0,0.83777,0.04739,0.84867,0.04662,0.0,5.5,0.45455,0.40909,2.5,0.09091,0.5,0.5,0.73333,0.0,0,0.0,0.0,0.79167,0.20833,0.20833,0.09091,0.0,0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.55769,0.26667,1.0,0,0.25,0.61538,1.0,0.14286,0.0,0.05312,1.0,0.1,0.0,0.03727,4.47868,1.0453,0.0,0.375,0.46875,0.15625,0.80769,0.6,0.375,0.0692,4.41935,10.68031,5,0.19792,4.98702,0.86871,0.0,0.15625,0.5,0.34375,0.40909,6.48333,0.01042,3.88167,1.55071,0.21875,0.28125,0.34375,0.09375,4.62161,0.62347,0.0,0.125,0.71875,0.15625,1.0,0.0,23,6.0,0.0,1,0.0,0.0,0.74074,0.30303,0.25,0.02291,0.0,0.05882,0.63636,0.75,0.28571,0.0,0.08846,0,0.375,0.07692,0.0,0.13636,0.0,0.125,0.0,0.0,0.0,0.05,0.6,0.1,0.0,0.25,0.25,0.0,0.2,0.27273,0.0,0.0,0.0,0.13636,0.5,33,7,8.73689,0.5,6.5633,0.9,0.25,0.0,0.07733,0.5,0.84615
1631.txt,fake_true_human,0.03571,0.07857,0.6,51.60968,0.4,5.5,2.79762,12.72727,0.27857,2,11,140,0.05714,0.20714,0.05,0.05,0.0,0.0,0.0,575781.69048,4.27582,4.14639,10138.27273,2.82936,2.72,2.56109,2.56109,5.28189,5.24746,1.03846,10.55134,795.85581,0.0,0.69195,0.12857,0.0,0.06429,0.0,0.04286,0.0,0.05,0.0,0.01429,8.33333,2.22222,2.90323,9.0,2.15959,6.45455,24.36364,0.6079,1.5,5.6,0.0,0.0,0.3,0.30909,0.4,0.41818,0.4,0.73066,0.09841,0.74157,0.08865,0.80039,0.0,0.8103,0.11981,0.8362,0.12306,0.0,2.5,0.72,0.88,1.8,0.0,0.1,0.28,0.875,0.0,0,0.10345,0.44828,0.37931,0.62069,0.06897,0.04,0.0,0,0.1,0.2,0.2,0.0,0.0,0.2,0.2,0.1,0.75,0.125,1.0,0,0.34524,0.29762,1.0,0.33333,0.0,0.09477,0.90909,0.17647,0.0,0.06593,4.69959,1.16765,0.0,0.3871,0.33871,0.20968,0.79762,0.7,0.45455,0.07616,5.23881,9.45592,3,0.07143,4.70353,0.85613,0.0,0.22581,0.54839,0.22581,0.42857,5.21662,0.00714,4.52873,1.47282,0.09677,0.25806,0.40323,0.19355,4.76375,0.80419,0.0,0.19355,0.54839,0.25806,1.0,0.0,10,4.0,0.09091,1,0.0,0.0,0.69231,0.5,0.0,0.1312,0.0,0.14286,0.45833,0.75,0.2,0.0,0.07878,0,0.26316,0.13208,0.00714,0.24,0.0,0.125,0.0,0.09091,0.0,0.0,0.72727,0.0,0.52,0.0,0,0.0,0.18182,0.56,0.12,0.1,0.0,0.32,0,20,3,5.75391,0.45455,2.65326,0.86207,0.4,0.05263,0.09916,0.45455,0.66667
1632.txt,fake_true_human,0.0568,0.04057,0.55172,53.52991,0.44828,16.0,2.80882,15.40625,0.286,2,32,493,0.10548,0.16836,0.04868,0.0426,0.00406,0.0,0.00406,89693.49265,3.95307,3.79875,136.5,2.04716,1.96025,1.73259,1.65259,5.17977,5.1307,0.53846,11.87037,1119.88237,0.01718,0.70571,0.09939,0.00609,0.0426,0.00203,0.03448,0.00609,0.0284,0.0,0.0142,3.26087,2.71429,1.93333,9.16438,2.35199,6.79688,35.75,0.59599,1.23077,4.625,0.35484,1.51613,0.96774,0.48992,1.12903,0.76613,0.80645,0.76758,0.14411,0.71189,0.15701,0.81342,0.0,0.82487,0.13551,0.88581,0.12107,0.01149,2.71875,0.7931,0.70115,2.15625,0.17241,0.0625,0.25287,0.70968,0.33333,0.0,0.03158,0.14737,0.77895,0.22105,0.04211,0.0,0.0,0.0,0.09375,0.15625,0.28125,0.0625,0.03125,0.03125,0.3125,0.03125,0.65074,0.29032,0.66667,1.0,0.30515,0.40074,0.96429,0.25,0.0,0.06384,0.9,0.28571,0.0,0.07035,4.73351,1.2634,0.0,0.36264,0.38462,0.12637,0.81855,0.71429,0.3125,0.09212,4.78,10.13373,7,0.09533,4.92298,0.89171,0.01648,0.1044,0.53846,0.34066,0.39828,6.29962,0.01217,4.11785,1.70424,0.15385,0.39011,0.24176,0.17033,4.75314,0.78453,0.0,0.18681,0.60989,0.2033,0.875,0.09375,17,4.41719,0.15625,1,0.0,0.0,0.65286,0.5,0.0,0.11492,0.0,0.0625,0.32857,0.57692,0.26667,0.0,0.08365,0.0,0.06061,0.13438,0.0142,0.27586,0.03797,0.15385,0.02532,0.0,0.06329,0.06329,0.35443,0.34177,0.12644,0.15385,0.28846,0.0,0.11392,0.4023,0.125,0.09677,0.29032,0.29885,0.46667,40,1,8.3959,0.34375,3.39539,0.91566,1.0,0.0,0.17238,0.40625,0.8125
1633.txt,fake_true_human,0.048,0.016,0.6,51.358,0.4,3.5,2.68,17.85714,0.36,2,7,125,0.08,0.176,0.04,0.04,0.0,0.0,0.0,133131.93333,4.12729,3.94011,58.57143,0.936,0.65971,0.87,0.61871,5.0281,4.91196,0.75,9.91243,908.66101,0.01,0.76885,0.096,0.0,0.04,0.0,0.056,0.0,0.048,0.0,0.0,0.0,4.0,3.0,9.0,2.69432,6.35714,37.71429,0.58692,1.5,6.85714,0.0,0.0,1.0,0.52381,2.0,0.95238,1.5,0.75293,0.09557,0.72883,0.06286,0.87354,0.0,0.81206,0.06582,0.83113,0.05718,0.0,2.14286,1.33333,0.66667,2.85714,0.06667,0.57143,0.33333,0.71429,0.0,1.0,0.0,0.28571,0.52381,0.47619,0.19048,0.26667,0.0,0.0,0.0,0.0,0.14286,0.14286,0.0,0.14286,0.28571,0.28571,0.65333,0.28571,1.0,0.0,0.25333,0.32,0.66667,0.2,0.0,0.06797,1.0,0.07143,0.0,0.02499,4.24855,0.77886,0.0,0.43182,0.47727,0.09091,0.84,0.8,0.36364,0.14955,4.93617,11.21717,5,0.072,4.94361,0.77394,0.0,0.11364,0.59091,0.29545,0.56,7.27726,0.0,4.61446,1.50463,0.09091,0.20455,0.34091,0.31818,4.36368,0.59384,0.0,0.34091,0.56818,0.09091,1.0,0.14286,36,9.09524,0.0,2,0.0,0.0,0.8,0.44444,0.29412,0.0555,0.0,0.125,0.52381,0.8,0.14286,0.0,0.05289,1.0,0.375,0.29932,0.016,0.13333,0.08333,0.1,0.0,0.0,0.0,0.08333,0.41667,0.16667,0.13333,0.0,0.1,0.0,0.25,0.33333,0.1,0.66667,0.0,0.26667,1.0,34,9,8.90311,0.42857,8.3547,0.95455,0.21429,0.0,0.07844,0.42857,0.66667
1634.txt,fake_true_human,0.06803,0.01361,0.56463,45.55934,0.43537,3.0,2.83133,24.5,0.34014,2,6,147,0.04082,0.14286,0.01361,0.01361,0.0,0.0,0.0,107198.68675,3.89669,3.97612,4.5,0.3345,0.3345,0.2805,0.2805,5.05486,5.15173,0.65,10.75246,780.23424,0.0,0.705,0.03401,0.0,0.02041,0.0,0.02041,0.0,0.02041,0.0,0.0,3.77778,2.5,2.48387,14.29412,2.60207,7.0,51.83333,0.57994,1.29688,5.5,0.0,0.0,2.6,1.73333,3.4,2.26667,3.2,0.79808,0.1071,0.74006,0.07623,0.81182,0.0,0.81096,0.08817,0.83137,0.08941,0.0,4.5,1.55556,0.83333,7.0,0.05556,0.25,0.11111,0.5,0,0,0.04545,0.13636,0.72727,0.27273,0.09091,0.05556,0,0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.49398,0.5,0,0,0.18072,0.26506,0.9,0.13333,0.0,0.04999,1.0,0.03704,0.0,0.01468,4.1683,0.96236,0.02083,0.41667,0.4375,0.125,0.75904,0.64286,0.48889,0.05231,6.08475,13.01524,4,0.04082,4.96189,0.83646,0.0,0.125,0.5,0.375,0.42188,9.92789,0.01361,4.53909,1.9187,0.1875,0.1875,0.33333,0.20833,4.31707,0.78544,0.0,0.33333,0.5625,0.10417,1.0,0.16667,17,4.5,0.16667,1,0.00352,0.00654,0.7,0.46154,0.22222,0.07845,0.0,0.11111,0.44737,0.83333,0.07692,0.0,0.03101,0,0.28571,0.1375,0.01361,0.11111,0.0,0.16667,0.0,0.0,0.0,0.0625,0.5625,0.3125,0.11111,0.0,0.16667,0.0,0.0625,0.27778,0.05882,0.0,0.0,0.16667,1.0,44,13,10.85894,0.0,3.47754,0.90476,0.23077,0.05882,0.05723,0.66667,0.77108
1635.txt,fake_true_human,0.05505,0.01835,0.58716,61.38873,0.41284,2.5,2.53125,21.8,0.3211,2,5,109,0.04587,0.19266,0.0367,0.02752,0.0,0.00917,0.0,117584.625,3.72022,4.1985,8.2,0.805,0.805,1.0318,1.0318,5.0173,5.35783,0.58824,9.93392,1106.03153,0.0,0.714,0.08257,0.0,0.02752,0.0,0.0367,0.0,0.02752,0.0,0.01835,2.2,4.0,1.73077,8.15789,2.75445,8.0,54.4,0.57503,1.42222,6.66667,0.0,0.0,0.75,0.6,2.25,1.7,2.25,0.8432,0.03655,0.80704,0.02274,0.875,0.0,0.85468,0.03168,0.86195,0.03225,0.0,3.16667,1.05263,0.78947,3.33333,0.15789,0.0,0.21053,1.0,0,0,0.0,0.2,0.7,0.3,0.1,0.0,0,0,0.33333,0.0,0.16667,0.0,0.0,0.33333,0.16667,0.0,0.60938,0.0,0,0,0.32812,0.28125,1.0,0.08571,0.0,0.03543,1.0,0.06667,0.0,0.02956,4.31357,0.63577,0.0,0.37209,0.62791,0.0,0.8125,0.72727,0.42105,0.10555,4.21154,11.67117,2,0.07339,4.62816,0.96962,0.0,0.27907,0.53488,0.18605,0.53333,8.82275,0.00917,4.68049,1.75756,0.16279,0.23256,0.23256,0.32558,4.51362,0.52785,0.0,0.16279,0.83721,0.0,0,0.2,20,5.31,0.0,1,0.0,0.0,0.82857,0.34483,0.26316,0.03581,0.0,0.11111,0.54545,1.0,0.08571,0.0,0.03463,0,0.35294,0.15873,0.0,0.31579,0.0,0.0,0.0,0.0,0.0,0.0,0.71429,0.28571,0.15789,0.0,0.6,0.0,0.0,0.31579,0.0625,0.0,0.0,0.36842,0.66667,35,11,8.90842,0.2,4.1845,0.90476,0.45455,0.10345,0.12733,0.6,0.70312
1636.txt,fake_true_human,0.02326,0.03488,0.63953,72.95643,0.36047,3.0,2.36364,14.33333,0.44186,2,6,86,0.0,0.13953,0.03488,0.03488,0.0,0.0,0.0,211908.72727,3.81695,3.83676,1485.83333,0.905,0.905,0.86783,0.86783,4.78464,4.80772,0.5,10.11023,683.52279,0.0,0.61628,0.03488,0.0,0.03488,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.25,6.0,2.08432,6.91667,31.33333,0.62363,1.77419,4.5,0.0,0.0,1.6,1.06667,1.6,1.33333,1.6,0.51877,0.2695,0.50743,0.21832,0.8011,0.0,0.65566,0.18462,0.70103,0.18461,0.0,1.83333,1.63636,0.72727,3.0,0.0,0.33333,0.27273,1.0,0.0,0,0.07143,0.35714,0.42857,0.57143,0.14286,0.18182,0.0,0,0.0,0.0,0.5,0.0,0.16667,0.0,0.16667,0.16667,0.69091,0.0,1.0,0,0.05455,0.14545,1.0,0.5,0.0,0.18486,1.0,0.16667,0.0,0.061,4.3031,0.6687,0.0,0.2973,0.7027,0.0,0.76364,0.61702,0.33333,0.10078,2.64865,10.40639,3,0.03488,4.81241,1.06238,0.10811,0.05405,0.43243,0.40541,0.35484,5.84961,0.0,4.51814,1.50938,0.13514,0.2973,0.27027,0.2973,4.37841,0.44715,0.0,0.21622,0.78378,0.0,0,0.0,40,7.77778,0.33333,1,0.0,0.0,0.68421,0.6,0.0,0.1937,0.0,0.125,0.27778,0,0.0,0.0,0.0,0,0.42857,0.33696,0.02326,0.18182,0.0,0,0.0,0.16667,0.0,0.0,0.33333,0.0,0.36364,0,0,0.0,0.5,0.36364,0.44444,0.0,0.0,0.27273,0,45,2,14.2322,0.5,11.43203,0.91667,0.22222,0.0,0.07711,0.16667,0.56364
1637.txt,fake_true_human,0.08947,0.02632,0.59474,27.70711,0.40526,2.5,2.84071,38.0,0.38947,2,5,190,0.05263,0.08947,0.03158,0.02632,0.00526,0.0,0.0,154355.53982,3.45994,3.71185,1.8,0.3394,0.0,0.3426,0.3426,4.45801,4.69092,0.88235,10.78577,950.7903,0.0,0.75418,0.05263,0.0,0.02632,0.0,0.02632,0.0,0.02105,0.0,0.0,1.33333,3.2,1.925,8.61538,3.20487,7.6,115.4,0.58355,1.46753,7.22222,0.0,0.0,2.75,2.8,3.25,3.3,3.0,0.7936,0.03698,0.8172,0.05338,0.81381,0.0,0.86011,0.06056,0.87633,0.06847,0.0,3.0,1.51852,0.62963,4.55556,0.14815,0.0,0.18519,0.625,0,0,0.0,0.07407,0.81481,0.18519,0.11111,0.0,0,0,0.0,0.0,0.33333,0.11111,0.0,0.33333,0.22222,0.0,0.40708,0.375,0,0,0.20354,0.35398,1.0,0.12821,0.0,0.05455,0.4,0.03448,0.0,0.01476,4.19961,0.61757,0.0,0.38889,0.55556,0.05556,0.82143,0.58763,0.45238,0.04703,3.32812,15.66014,5,0.05789,4.87746,0.68625,0.0,0.09259,0.68519,0.22222,0.42857,15.33474,0.01579,4.9067,1.72466,0.09259,0.27778,0.2037,0.33333,4.29545,0.58438,0.0,0.2963,0.68519,0.01852,1.0,0.0,75,11.09333,0.0,1,0.00391,0.00948,0.75676,0.45455,0.30769,0.04809,0.0,0.08333,0.31818,0.8,0.09091,0.0,0.03272,0,0.2,0.24413,0.04211,0.22222,0.0,0.1,0.04545,0.0,0.0,0.0,0.54545,0.18182,0.14815,0.0,0.4,0.04545,0.18182,0.40741,0.35294,0.0,0.0,0.25926,0.75,87,11,26.60827,0.2,17.21909,1.0,0.11111,0.02564,0.0294,0.8,0.68142
1638.txt,fake_true_human,0.21795,0.01282,0.71795,34.98615,0.28205,3.0,2.89286,13.0,0.38462,2,6,78,0.0,0.10256,0.03846,0.03846,0.0,0.0,0.0,124476.78571,3.14504,4.11259,1808.5,0.6945,0.6945,2.41283,2.41283,4.29674,5.01012,0.33333,9.97555,605.47027,0.0,0.61538,0.0641,0.0,0.05128,0.0,0.02564,0.0,0.01282,0.0,0.0,1.0,2.0,1.5,11.0,2.34027,5.41667,22.33333,0.6105,2.54545,1.0,0.0,0.0,0.8,1.0,1.8,2.13333,1.4,0.68621,0.16937,0.71459,0.13651,0.8977,0.0,0.7883,0.17077,0.79141,0.17164,0.0,3.0,0.91667,0.5,2.75,0.0,0.5,0.25,1.0,0,0,0.0,0.0,0.78571,0.21429,0.21429,0.16667,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44643,0.0,0,0,0.33929,0.25,0.64706,0.44444,0.0,0.14252,1.0,0.11111,0.0,0.04141,4.32129,0.77527,0.0,0.35484,0.58065,0.06452,0.69643,0.83333,0.5,0.13244,2.55,12.78361,3,0.03846,4.51157,0.6556,0.0,0.25806,0.64516,0.09677,0.40909,5.36923,0.01282,5.28443,1.49888,0.06452,0.06452,0.35484,0.41935,4.36679,0.74469,0.0,0.35484,0.51613,0.12903,0,0.0,19,4.5,0.16667,1,0.0,0.0,0.73333,1.0,0.22222,0.24896,0.0,0.14286,0.53846,0,0.0,0.0,0.0,0,0.3,0.125,0.02564,0.0,0.0,0,0.09091,0.0,0.0,0.0,0.72727,0.18182,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333,0,30,1,8.96289,0.5,4.96364,0.75,0.11765,0.0,0.04891,0.33333,0.39286
1639.txt,fake_true_human,0.09091,0.01515,0.72727,8.96727,0.27273,1.0,2.9375,33.0,0.27273,2,2,66,0.04545,0.34848,0.04545,0.04545,0.0,0.0,0.0,125084.58333,4.15748,4.12627,15.5,0.93,0.93,0.802,0.802,4.9425,4.91255,0.52632,9.06506,742.98044,0.0,0.74242,0.07576,0.0,0.04545,0.0,0.0303,0.0,0.01515,0.0,0.0,1.0,5.0,1.85714,9.38889,2.35632,7.5,90.0,0.59474,2.66667,1.5,0.0,0.0,1.0,1.0,8.0,8.0,7.0,0.84771,0.0,0.84771,0,0.84771,0.0,0.84771,0.0,0.84771,0.0,0.0,10.5,0.33333,0.52381,3.5,0.04762,0.0,0.14286,1.0,0.0,0,0.16667,0.16667,0.5,0.5,0.16667,0.0,0.0,0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.64583,0.0,1.0,0,0.14583,0.20833,0.83333,0.09091,0.09091,0.0,1.0,0.01818,0.0,0.00909,4.57515,0.83516,0.0,0.33333,0.47222,0.19444,0.77083,0.75,0.68421,0.03289,5.63889,11.4936,5,0.06061,4.95697,0.93536,0.0,0.13889,0.58333,0.27778,0.66667,13.37576,0.0,4.21783,1.70446,0.19444,0.27778,0.36111,0.05556,4.84645,0.62067,0.0,0.16667,0.69444,0.13889,0,0.0,10,2.73864,0.0,1,0.0,0.0,0.77778,0.27273,0.27273,0.0,0.0,0.28571,0.71429,1.0,0.05455,0.0,0.02727,0,0.5,0.05797,0.0,0.28571,0.0,0.0,0.0,0.08333,0.08333,0.0,0.58333,0.08333,0.33333,0.0,0.33333,0.0,0.16667,0.38095,0.0,1.0,0.0,0.33333,1.0,55,11,22.0,0.5,2.83314,0.86957,0.36364,0.25455,0.05455,0.5,0.375
