file,subset,adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,words_before_main_verb,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,apposition_per_clause,clauses_per_sentence,prepositions_per_clause,adjunct_per_clause,prepositions_per_sentence,relative_clauses,aux_plus_PCP_per_sentence,coordinate_conjunctions_per_clauses,ratio_coordinate_conjunctions,first_person_possessive_pronouns,first_person_pronouns,gerund_verbs,infinitive_verbs,inflected_verbs,non-inflected_verbs,participle_verbs,passive_ratio,second_person_possessive_pronouns,second_person_pronouns,sentences_with_five_clauses,sentences_with_four_clauses,sentences_with_one_clause,sentences_with_seven_more_clauses,sentences_with_six_clauses,sentences_with_three_clauses,sentences_with_two_clauses,sentences_with_zero_clause,simple_word_ratio,ratio_subordinate_conjunctions,third_person_possessive_pronouns,third_person_pronouns,negative_words,positive_words,adjective_diversity_ratio,adjectives_max,adjectives_min,adjectives_standard_deviation,adverbs_diversity_ratio,adverbs_max,adverbs_min,adverbs_standard_deviation,concretude_mean,concretude_std,concretude_1_25_ratio,concretude_25_4_ratio,concretude_4_55_ratio,concretude_55_7_ratio,content_word_diversity,content_word_max,content_word_min,content_word_standard_deviation,content_words_ambiguity,dalechall_adapted,verbal_time_moods_diversity,easy_conjunctions_ratio,familiaridade_mean,familiaridade_std,familiaridade_1_25_ratio,familiaridade_25_4_ratio,familiaridade_4_55_ratio,familiaridade_55_7_ratio,function_word_diversity,gunning_fox,hard_conjunctions_ratio,idade_aquisicao_mean,idade_aquisicao_std,idade_aquisicao_1_25_ratio,idade_aquisicao_25_4_ratio,idade_aquisicao_4_55_ratio,idade_aquisicao_55_7_ratio,imageabilidade_mean,imageabilidade_std,imageabilidade_1_25_ratio,imageabilidade_25_4_ratio,imageabilidade_4_55_ratio,imageabilidade_55_7_ratio,indefinite_pronouns_diversity,medium_long_sentence_ratio,max_noun_phrase,mean_noun_phrase,medium_short_sentence_ratio,min_noun_phrase,named_entity_ratio_sentence,named_entity_ratio_text,noun_diversity,nouns_max,nouns_min,nouns_standard_deviation,subtitles,postponed_subject_ratio,preposition_diversity,pronoun_diversity,pronouns_max,pronouns_min,pronouns_standard_deviation,dialog_pronoun_ratio,punctuation_diversity,punctuation_ratio,abstract_nouns_ratio,adverbs_before_main_verb_ratio,subjunctive_future_ratio,indefinite_pronoun_ratio,indicative_condition_ratio,indicative_future_ratio,indicative_imperfect_ratio,indicative_pluperfect_ratio,indicative_present_ratio,indicative_preterite_perfect_ratio,infinite_subordinate_clauses,oblique_pronouns_ratio,relative_pronouns_ratio,subjunctive_imperfect_ratio,subjunctive_present_ratio,subordinate_clauses,temporal_adjunct_ratio,demonstrative_pronoun_ratio,coreference_pronoun_ratio,non_svo_ratio,relative_pronouns_diversity_ratio,sentence_length_max,sentence_length_min,sentence_length_standard_deviation,short_sentence_ratio,std_noun_phrase,verb_diversity,verbs_max,verbs_min,verbs_standard_deviation,long_sentence_ratio,ratio_function_to_content_words
1368.txt,fake_true_llm,0.07004,0.06226,0.61868,32.4818,0.38132,2.5,2.89308,25.7,0.32685,4,10,257,0.05447,0.15953,0.0428,0.03113,0.0,0.0,0.01167,946045.74843,4.21494,4.56281,458.2,1.3322,1.3322,1.2934,0.9332,5.17872,5.4034,0.5,10.98911,1027.39254,0.0,0.75082,0.08171,0.01167,0.03891,0.0,0.03502,0.0,0.01556,0.0,0.00389,3.66667,2.08333,2.68657,10.53125,3.05145,7.95,61.3,0.53735,1.62245,0,0.0,0.0,0.33333,0.55556,0.77778,1.31111,0.33333,0.87902,0.03445,0.87199,0.03195,0.9494,0.01006,0.91248,0.02356,0.92243,0.02765,0,0,0,0,0,0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71069,0,0,0,0.20755,0.52201,0.88889,0.15385,0.0,0.04271,0.8125,0.23077,0.0,0.06765,4.03596,0.84157,0.00855,0.50427,0.46154,0.02564,0.8935,0.66667,0.5,0.04432,4.71318,9.64208,0,0.0856,4.88753,0.66431,0.0,0.11111,0.66667,0.22222,0.35714,10.42319,0.01167,4.8104,1.61607,0.05128,0.29915,0.23932,0.31624,4.38392,0.76102,0.0,0.38462,0.49573,0.11966,1.0,0.1,36,6.43714,0.1,1,0,0.0,0.78571,0.54545,0.15385,0.09258,0.0,0,0.44118,0.78571,0.09091,0.0,0.02411,0,0.19231,0.10381,0.03891,0,0,0.28571,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1.11111,0.0,0,0,40,13,9.20923,0.0,6.46753,0.92683,0.18182,0.07692,0.03203,0.8,0.61635
1369.txt,fake_true_llm,0.08716,0.04128,0.61927,44.77276,0.38073,2.2,2.82222,19.81818,0.3578,5,11,218,0.02752,0.13303,0.04128,0.02752,0.0,0.00459,0.00917,547304.65926,4.09347,4.60616,10279.18182,1.59409,1.59409,2.08491,2.08491,5.07514,5.42228,0.60714,10.89352,949.13822,0.0,0.7637,0.06422,0.00459,0.02752,0.0,0.01376,0.0,0.00917,0.0,0.01835,4.15789,2.57143,2.34848,8.92308,2.59736,6.72727,50.36364,0.68261,1.62651,3.33333,0.0,0.0,0.1,0.41818,0.2,0.65455,0.1,0.76183,0.10646,0.74838,0.12937,0.8709,0.03734,0.82199,0.12052,0.84055,0.12389,0.0,2.5,1.23333,0.7,3.08333,0.06667,0.0,0.26667,0.61538,0.0,0,0.03226,0.12903,0.74194,0.25806,0.09677,0.0,0.0,0,0.0,0.16667,0.33333,0.08333,0.0,0.25,0.08333,0.08333,0.68148,0.38462,1.0,0,0.28148,0.47407,0.94737,0.33333,0.0,0.09086,0.77778,0.07692,0.0,0.03009,4.20538,0.84635,0.0,0.51485,0.35644,0.12871,0.89861,0.71429,0.33333,0.08838,4.10169,10.63127,4,0.07798,4.8557,0.76837,0.0,0.13861,0.64356,0.21782,0.36145,8.0759,0.02294,4.94366,1.44365,0.06931,0.21782,0.30693,0.37624,4.32516,0.6377,0.0,0.34653,0.60396,0.0495,1.0,0.0,12,4.01732,0.09091,1,0.04584,0.06047,0.74359,1.0,0.23077,0.19979,0.0,0.0,0.39474,0.83333,0.2,0.0,0.0583,0,0.14286,0.20902,0.05505,0.13333,0.0,0.16667,0.0,0.0,0.04348,0.0,0.6087,0.17391,0.16667,0.0,0.33333,0.0,0.17391,0.4,0.18182,0.2,0.0,0.13333,0.5,37,1,11.40828,0.27273,2.39579,0.93103,0.16667,0.0,0.05763,0.63636,0.61481
137.txt,fake_true_llm,0.04945,0.03846,0.68681,31.11253,0.31319,2.8,2.952,13.0,0.4011,5,14,182,0.04396,0.1978,0.06044,0.03846,0.00549,0.00549,0.01099,1035851.16,4.03826,4.55223,2016.21429,1.80507,1.80507,2.24707,2.24707,4.936,5.3002,0.89286,10.34955,1071.44125,0.00349,0.79361,0.07143,0.0,0.04396,0.0,0.02747,0.0,0.02198,0.0,0.0,4.22222,2.8,2.52632,8.81481,2.51207,7.30769,26.85714,0.66028,2.19298,6.23077,0.0,0.0,0.0,0.15385,0.30769,0.3956,0.23077,0.57487,0.28275,0.57402,0.29958,0.84608,0.05145,0.70385,0.23527,0.74075,0.25168,0.0303,2.53846,0.63636,0.36364,1.61538,0.0,0.15385,0.27273,0.64286,0.0,0.0,0.13158,0.10526,0.60526,0.39474,0.15789,0.06061,0.0,1.0,0.07692,0.15385,0.15385,0.07692,0.0,0.07692,0.30769,0.15385,0.64,0.35714,1.0,0.0,0.16,0.568,0.88889,0.2,0.0,0.05766,0.85714,0.33333,0.0,0.10356,3.8889,0.62826,0.0,0.57955,0.40909,0.01136,0.86308,1.0,0.46667,0.13168,4.42857,10.26762,3,0.07692,4.97075,0.72026,0.0,0.09091,0.59091,0.31818,0.49123,5.35824,0.01099,5.01794,1.56818,0.07955,0.19318,0.30682,0.36364,4.04379,0.48406,0.0,0.52273,0.47727,0.0,1.0,0.14286,25,4.32051,0.14286,1,0.02515,0.04598,0.84932,1.0,0.11111,0.25551,0.0,0.05,0.66667,0.75,0.22222,0.0,0.07727,1.0,0.17391,0.21359,0.02747,0.06061,0.0,0.125,0.0,0.0,0.0,0.0,0.45833,0.20833,0.18182,0.0,0,0.0,0.33333,0.33333,0.0625,0.30769,0.0,0.12121,0,31,1,8.43462,0.5,5.07105,0.80556,0.33333,0.0,0.09785,0.21429,0.456
1370.txt,fake_true_llm,0.06841,0.02616,0.62575,21.39885,0.37425,1.90909,3.1254,23.66667,0.37626,11,21,497,0.02414,0.15493,0.03622,0.02817,0.0,0.00201,0.00604,142933.97106,3.92973,4.22003,308.80952,1.33338,1.25386,1.40976,1.27971,4.99821,5.20106,1.0,11.39701,1192.93343,0.0,0.78734,0.08652,0.00604,0.03823,0.0,0.03823,0.00201,0.03823,0.0,0.01006,2.66667,2.63636,2.38356,8.63462,2.94807,6.90476,53.71429,0.5731,1.67204,6.20833,0.0,0.0,0.8,0.48095,1.05,0.68095,0.9,0.85312,0.03044,0.84169,0.02149,0.91448,0.00987,0.90334,0.03002,0.91895,0.03158,0.0,2.75,1.31818,0.71212,3.625,0.09091,0.33333,0.25758,0.73913,0.0,0,0.04054,0.16216,0.51351,0.48649,0.28378,0.04545,0.0,0,0.04167,0.16667,0.125,0.0,0.04167,0.33333,0.25,0.04167,0.52412,0.26087,1.0,0,0.18006,0.48875,0.91176,0.21053,0.0,0.06448,0.84615,0.07692,0.0,0.02979,3.99129,0.67759,0.01395,0.48372,0.49767,0.00465,0.89542,0.66667,0.46154,0.05086,3.77686,12.40355,5,0.0664,4.58787,0.74264,0.0093,0.1907,0.67907,0.12093,0.36632,9.64373,0.00805,5.66472,1.56237,0.03256,0.14884,0.20465,0.4,4.02044,0.55725,0.0,0.45116,0.54884,0.0,1.0,0.04762,24,7.24206,0.04762,1,0.06832,0.07536,0.78977,0.53333,0.21053,0.07082,0.0,0.05263,0.26804,0.58333,0.06667,0.0,0.02471,0,0.04918,0.18134,0.02616,0.15152,0.0,0.16667,0.125,0.0,0.1,0.05,0.4,0.325,0.33333,0.0,0.5,0.0,0.0,0.51515,0.15686,0.05,0.0,0.18182,0.33333,33,12,5.36597,0.0,5.26687,0.92208,0.18519,0.03846,0.04327,0.90476,0.59807
1371.txt,fake_true_llm,0.10891,0.02475,0.63366,7.93694,0.36634,2.0,3.23438,25.25,0.33168,4,8,202,0.05446,0.16832,0.03465,0.0297,0.0,0.0,0.00495,372764.03125,4.09074,4.28842,156.625,1.23338,1.23338,1.03187,1.03187,5.09401,5.23544,0.6129,10.3593,1144.7262,0.0,0.80524,0.09406,0.0198,0.0495,0.0099,0.02475,0.01485,0.02475,0.0,0.0099,2.9,5.0,2.38889,8.07143,2.94236,8.0,61.0,0.5237,1.72973,6.66667,0.0,0.0,0.71429,0.67857,0.42857,0.75,0.42857,0.84427,0.03574,0.83774,0.02492,0.91994,0.00404,0.88607,0.03775,0.8971,0.04329,0.0,3.11111,1.07143,0.71429,3.33333,0.17857,0.22222,0.28571,0.66667,0,0,0.08571,0.17143,0.6,0.4,0.14286,0.03571,0,0,0.0,0.0,0.22222,0.0,0.22222,0.44444,0.11111,0.0,0.60938,0.33333,0,0,0.27344,0.42188,0.90909,0.2381,0.0,0.06321,1.0,0.05882,0.0,0.02341,4.1715,0.89703,0.0,0.5,0.40385,0.09615,0.90207,0.63415,0.47368,0.0517,4.07619,11.22053,5,0.08911,4.75802,0.75314,0.0,0.14423,0.72115,0.13462,0.41892,10.28416,0.03465,5.26533,1.43812,0.01923,0.21154,0.25962,0.44231,4.299,0.70925,0.0,0.35577,0.57692,0.06731,0.66667,0.0,19,5.53869,0.0,1,0.04304,0.04369,0.85075,0.45,0.2381,0.06579,0.0,0.0625,0.54839,0.54545,0.11765,0.0,0.04214,0,0.12,0.13913,0.0297,0.25,0.0,0.27273,0.04545,0.0,0.0,0.04545,0.72727,0.09091,0.21429,0.0,0.45455,0.0,0.09091,0.53571,0.04348,0.85714,0.0,0.25,0.4,37,16,7.75806,0.0,4.33778,0.94118,0.25,0.07407,0.05621,1.0,0.57812
1372.txt,fake_true_llm,0.09385,0.04207,0.64078,16.16454,0.35922,2.0,3.11111,22.07143,0.31068,7,14,309,0.07443,0.19417,0.02913,0.01942,0.0,0.0,0.00971,447989.87374,4.16969,4.48109,766.85714,1.53914,1.42071,1.961,1.94793,5.11629,5.33636,0.42105,10.89112,1226.76003,0.00476,0.8119,0.08414,0.00971,0.04207,0.00971,0.03236,0.01618,0.02265,0.0,0.00324,2.28571,3.22222,2.68354,9.84444,2.69258,7.17857,51.0,0.53495,1.78378,5.70588,0.0,0.61538,0.38462,0.57143,0.92308,0.8022,0.53846,0.8383,0.05965,0.83118,0.07319,0.92118,0.03339,0.88856,0.05423,0.90678,0.05649,0.0,2.41176,0.95122,0.7561,2.29412,0.19512,0.35294,0.17073,0.46667,0.0,0.0,0.06897,0.2069,0.53448,0.46552,0.18966,0.04878,0.0,0.0,0.11765,0.11765,0.29412,0.0,0.0,0.23529,0.17647,0.05882,0.67677,0.53333,1.0,1.0,0.23737,0.47475,0.96552,0.19048,0.0,0.06369,0.69231,0.28571,0.0,0.07472,4.09581,0.94014,0.00641,0.55128,0.33333,0.10897,0.90636,0.6875,0.47368,0.06502,4.64596,10.19898,4,0.07443,4.8031,0.76394,0.0,0.17308,0.60897,0.21795,0.37917,8.99168,0.0356,5.14178,1.60921,0.05769,0.21795,0.26282,0.35256,4.25552,0.7264,0.0,0.42949,0.48718,0.08333,1.0,0.07143,21,5.43299,0.0,1,0.02936,0.03311,0.84375,0.71429,0.14286,0.14718,0.0,0.03571,0.39535,0.6087,0.27778,0.0,0.06491,0.0,0.11111,0.13105,0.05178,0.31707,0.03226,0.13043,0.16129,0.0,0.0,0.0,0.70968,0.0,0.17073,0.0,0.34783,0.0,0.09677,0.56098,0.02941,1.23077,0.0,0.34146,0.25,44,7,10.44348,0.14286,4.90102,0.83333,0.29412,0.0,0.08243,0.78571,0.56061
1373.txt,fake_true_llm,0.07602,0.02339,0.59357,30.84526,0.40643,2.0,3.0,24.42857,0.35965,7,14,342,0.04971,0.1345,0.04094,0.02924,0.0,0.00292,0.00585,786754.66502,3.93078,4.49719,1554.07143,0.93279,0.93279,1.38343,1.38343,5.02674,5.39301,0.72093,11.54749,1229.00266,0.01564,0.71272,0.07602,0.00877,0.04678,0.00292,0.02632,0.00877,0.02339,0.0,0.00877,3.16667,3.8,2.31579,7.95238,2.91745,7.10714,63.0,0.57139,1.46043,4.93333,0.92308,3.92308,1.15385,1.0,1.23077,1.34066,1.23077,0.81651,0.05364,0.79809,0.03803,0.86483,0.06446,0.8734,0.04533,0.89731,0.03953,0.04762,2.8,1.21429,0.59524,3.4,0.07143,0.13333,0.2619,0.45833,0.0,0.0,0.08511,0.14894,0.70213,0.29787,0.06383,0.04762,0.0,0.0,0.06667,0.13333,0.2,0.0,0.0,0.53333,0.06667,0.0,0.61084,0.54167,1.0,1.0,0.26108,0.37438,0.84615,0.18182,0.0,0.04899,0.5,0.14286,0.0,0.03875,4.09994,0.92232,0.0,0.50641,0.41667,0.07692,0.82269,0.69565,0.40625,0.06862,3.90964,10.75786,4,0.0848,4.8061,0.71058,0.00641,0.10897,0.6859,0.19872,0.37425,9.93985,0.03509,5.40165,1.5366,0.0641,0.14103,0.28846,0.35256,4.18444,0.71311,0.0,0.42949,0.54487,0.02564,0.66667,0.14286,28,6.87381,0.0,1,0.02911,0.02941,0.74083,0.6,0.22727,0.09843,0.0,0.02941,0.4,0.70588,0.14815,0.0,0.04934,0.0,0.07143,0.13437,0.04386,0.2619,0.0,0.17647,0.05882,0.0,0.0,0.0,0.61765,0.17647,0.19048,0.05882,0.17647,0.0,0.14706,0.57143,0.03333,0.30769,0.92308,0.28571,1.0,33,14,6.49961,0.0,5.84374,0.8913,0.16667,0.05882,0.03397,0.85714,0.68473
1374.txt,fake_true_llm,0.06107,0.02545,0.66158,30.95859,0.33842,2.27273,2.99615,15.72,0.3944,11,25,393,0.04835,0.18066,0.0458,0.02545,0.00254,0.0,0.01781,522720.66154,4.09595,4.47147,6147.32,1.70676,1.70676,2.0204,2.0204,5.05653,5.31358,0.79688,11.08161,1496.30082,0.0,0.78582,0.05089,0.00509,0.02799,0.0,0.01527,0.0,0.01781,0.0,0.00254,2.45833,1.0,2.71074,7.91667,2.63285,7.6,36.8,0.67315,1.95489,3.78788,0.125,0.29167,0.16667,0.25,0.45833,0.52,0.33333,0.73558,0.0728,0.74024,0.06862,0.88131,0.03632,0.83907,0.04814,0.88195,0.05054,0.06349,1.90909,1.0,0.55556,1.90909,0.06349,0.15152,0.19048,0.92308,0.42857,0,0.09459,0.22973,0.56757,0.43243,0.10811,0.04762,0.0,0,0.0,0.0303,0.45455,0.0303,0.0,0.21212,0.24242,0.0303,0.6,0.07692,0.57143,0,0.27308,0.35385,0.95833,0.16667,0.0,0.05283,0.4,0.25,0.0,0.06505,3.8465,0.71638,0.01026,0.6,0.37949,0.01026,0.90106,0.8,0.42857,0.0733,4.07009,11.24649,7,0.04835,4.64624,0.75981,0.0,0.19487,0.64615,0.15897,0.31794,6.46713,0.0,5.36601,1.53559,0.05641,0.11795,0.28205,0.4359,4.09185,0.56654,0.0,0.48718,0.51282,0.0,1.0,0.04,23,5.46143,0.08,1,0.07518,0.08586,0.87714,0.61538,0.16667,0.122,0.0,0.03226,0.33846,0.68421,0.16667,0.0,0.0484,0,0.08219,0.16946,0.03053,0.1746,0.0,0.05263,0.04545,0.02273,0.02273,0.02273,0.54545,0.29545,0.30159,0.05263,0.21053,0.0,0.04545,0.38095,0.05128,0.08333,0.0,0.2381,0.5,48,4,9.10613,0.44,3.77973,0.84507,0.5,0.07692,0.09461,0.44,0.51154
1375.txt,fake_true_llm,0.09434,0.0566,0.65094,34.56748,0.34906,6.0,2.95652,17.66667,0.36792,1,6,106,0.03774,0.13208,0.00943,0.00943,0.0,0.0,0.0,427569.07246,4.39661,4.58757,947.66667,1.4735,1.04167,1.83717,1.19933,5.24949,5.38022,0.25,9.39838,2151.88748,0.0,0.80571,0.04717,0.0,0.01887,0.0,0.01887,0.0,0.00943,0.0,0.01887,3.0,1.33333,3.09375,8.42857,2.89323,7.91667,40.5,0.60429,1.86486,2.11111,0.0,0.0,0.2,0.13333,0.8,0.6,0.6,0.76737,0.04922,0.77106,0.08263,0,0,0.82965,0.07052,0.83864,0.06521,0.18182,1.22222,1.36364,0.72727,1.66667,0.09091,0.0,0.09091,1.0,0,0,0.21429,0.0,0.78571,0.21429,0.0,0.0,0,0,0.0,0.0,0.55556,0.0,0.0,0.0,0.33333,0.11111,0.69565,0.0,0,0,0.15942,0.52174,1.0,0.2,0.05882,0.047,1.0,0.08333,0.0,0.03523,3.95426,0.8533,0.0,0.62745,0.35294,0.01961,0.94203,0.64706,0.47826,0.06087,4.27586,10.02437,2,0.0283,4.9581,0.72856,0.0,0.13725,0.60784,0.2549,0.54054,7.2327,0.01887,4.93347,1.45221,0.05882,0.23529,0.31373,0.33333,4.31974,0.67757,0.0,0.37255,0.56863,0.05882,1.0,0.16667,16,4.14444,0.16667,1,0.05891,0.06,0.94872,0.41935,0.3,0.03822,0.0,0.1,0.6,1.0,0.1,0.0,0.03622,0,0.26667,0.13821,0.04717,0.09091,0.0,0.5,0.0,0.0,0.0,0.0,0.90909,0.09091,0.0,0.0,0.25,0.0,0.0,0.09091,0.0,0.8,0.0,0.36364,1.0,31,10,6.92018,0.16667,3.42129,0.85714,0.23529,0.04762,0.06505,0.5,0.53623
1376.txt,fake_true_llm,0.056,0.024,0.632,23.05491,0.368,2.375,3.11814,19.73684,0.40533,8,19,375,0.048,0.14667,0.04267,0.02933,0.00267,0.0,0.01067,632641.92827,3.93976,4.32118,1132.84211,1.38521,1.37458,1.48411,1.362,5.03138,5.27858,1.54,11.10844,1406.73802,0.00344,0.78634,0.06667,0.00533,0.03467,0.0,0.02667,0.0,0.024,0.0,0.008,2.55556,1.66667,2.88136,5.9,2.65138,6.89474,49.10526,0.63772,1.71739,6.21739,0.05556,0.22222,0.55556,0.47953,0.5,0.54971,0.5,0.74307,0.11176,0.75907,0.11598,0.90892,0.02014,0.85472,0.07478,0.88654,0.06322,0.11765,2.21739,1.13725,0.62745,2.52174,0.11765,0.04348,0.23529,0.8,0.625,0.0,0.09259,0.2037,0.64815,0.35185,0.05556,0.01961,0.0,0.0,0.04348,0.13043,0.3913,0.0,0.0,0.21739,0.21739,0.0,0.5654,0.2,0.375,1.0,0.34599,0.46835,1.0,0.2,0.0,0.05785,0.66667,0.18182,0.0,0.05057,3.82391,0.6914,0.00578,0.62428,0.35838,0.01156,0.88906,0.625,0.41176,0.04898,3.56923,11.35251,4,0.05867,4.51469,0.78607,0.00578,0.20809,0.69364,0.09249,0.37846,8.075,0.01067,5.67761,1.41235,0.04046,0.06936,0.28324,0.47977,4.00216,0.55609,0.0,0.53757,0.46243,0.0,1.0,0.05263,21,6.25789,0.15789,1,0.07886,0.09041,0.83585,0.53125,0.18182,0.1075,0.0,0.06897,0.36667,0.66667,0.17647,0.0,0.04829,0.0,0.09836,0.15145,0.02667,0.19608,0.0,0.11111,0.0,0.0,0.0,0.02778,0.52778,0.38889,0.29412,0.05556,0.33333,0.0,0.05556,0.47059,0.05263,0.27778,0.0,0.31373,0.33333,44,5,11.4379,0.26316,4.12112,0.89091,0.27273,0.09091,0.04794,0.52632,0.58228
1377.txt,fake_true_llm,0.10256,0.04274,0.63248,22.85216,0.36752,8.0,3.22973,14.625,0.34188,1,8,117,0.03419,0.1453,0.01709,0.01709,0.0,0.0,0.00855,230951.14865,4.26951,4.60966,14167.625,2.312,1.8995,2.80488,2.02562,5.11201,5.35638,0.5,9.64556,1034.09293,0.0,0.77944,0.04274,0.0,0.01709,0.0,0.00855,0.00855,0.0,0.0,0.00855,2.9,2.0,2.51429,12.14286,2.5929,7.1875,32.875,0.68863,1.72093,2.33333,0.0,0.0,0.14286,0.10714,0.28571,0.32143,0.28571,0.77711,0.07887,0.73509,0.10336,0,0,0.81667,0.09303,0.82335,0.09396,0.0,1.44444,1.38462,0.15385,2.0,0.07692,0.22222,0.15385,0.66667,0,0,0.125,0.0,0.75,0.25,0.125,0.0,0,0,0.0,0.0,0.44444,0.0,0.0,0.11111,0.33333,0.11111,0.71622,0.33333,0,0,0.06757,0.58108,1.0,0.22222,0.0,0.08009,1.0,0.2,0.0,0.06632,3.95021,0.7285,0.0,0.62963,0.35185,0.01852,0.93243,0.63636,0.47059,0.05658,4.77049,10.43498,5,0.03419,4.88763,0.65583,0.0,0.11111,0.68519,0.2037,0.51163,6.03803,0.01709,5.22625,1.3762,0.03704,0.16667,0.31481,0.40741,4.20594,0.59058,0.0,0.37037,0.62963,0.0,1.0,0.25,11,4.1875,0.0,1,0.05953,0.05983,0.95,1.0,0.22222,0.2309,0.0,0.1,0.52174,0.75,0.11111,0.0,0.04491,0,0.30769,0.1145,0.07692,0.07692,0.0,0.25,0.15385,0.0,0.0,0.07692,0.46154,0.15385,0.07692,0.0,0.25,0.0,0.15385,0.23077,0.33333,0.42857,0.0,0.15385,1.0,33,1,8.6449,0.375,2.79384,0.94118,0.22222,0.0,0.06884,0.375,0.58108
1378.txt,fake_true_llm,0.10676,0.03203,0.61566,17.57825,0.38434,2.2,3.10405,25.54545,0.3274,5,11,281,0.08541,0.14947,0.02847,0.02847,0.0,0.0,0.0,420608.93642,4.3234,4.58266,607.09091,1.79918,1.54255,2.08145,1.82064,5.25583,5.45388,0.75676,10.76589,1211.46523,0.0,0.78176,0.09253,0.00712,0.04626,0.0,0.04626,0.00356,0.04982,0.0,0.00356,4.10345,3.66667,2.41558,7.4375,3.0478,8.13636,51.18182,0.51501,1.60185,5.91667,0.0,0.0,1.1,0.50909,0.9,0.61818,0.8,0.83996,0.07483,0.82477,0.0777,0.89389,0.02591,0.88574,0.03459,0.9007,0.03433,0.0,3.0,1.30556,0.58333,3.91667,0.13889,0.25,0.25,0.81818,0,0,0.07143,0.2381,0.52381,0.47619,0.16667,0.02778,0,0,0.0,0.25,0.08333,0.0,0.08333,0.25,0.33333,0.0,0.69942,0.18182,0,0,0.24855,0.69942,0.93333,0.18182,0.05,0.03978,0.77778,0.14286,0.0,0.04091,4.08657,0.76977,0.0,0.48201,0.48201,0.03597,0.92243,0.6875,0.47368,0.06663,3.92908,10.80373,4,0.07117,4.82973,0.72725,0.0,0.1295,0.71223,0.15827,0.37556,10.38331,0.03203,5.44372,1.33133,0.01439,0.15827,0.32374,0.40288,4.23629,0.59923,0.0,0.35971,0.61151,0.02878,1.0,0.09091,19,4.59134,0.0,1,0.01902,0.02158,0.84783,0.48649,0.21212,0.07021,0.0,0.0,0.38,0.625,0.27273,0.0,0.08661,0,0.11111,0.10932,0.03559,0.22222,0.0,0.125,0.04545,0.0,0.0,0.0,0.81818,0.04545,0.33333,0.0,0.20833,0.0,0.09091,0.52778,0.08333,1.1,0.0,0.22222,0.8,37,11,8.57442,0.09091,3.62178,0.95238,0.27273,0.04167,0.05966,0.81818,0.62428
